frame_number,sync_timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
166,5.533,-0.016,0.100,10.554,-1.20210,-0.06039,-1.03454
167,5.567,-0.046,0.157,10.639,-1.10345,-1.57788,-1.10249
168,5.600,-0.030,0.106,10.580,-1.21710,-0.93525,-0.97274
169,5.633,0.067,0.132,10.649,-1.25246,0.06697,-1.00174
170,5.667,0.062,0.102,10.693,-1.07446,-0.05773,-1.18762
171,5.700,-0.033,0.107,10.556,-1.17088,1.90546,-1.04052
172,5.733,0.042,0.109,10.652,-1.17503,0.04210,-1.02758
173,5.767,0.096,0.050,10.500,-1.20470,-0.10560,-1.06460
174,5.800,-0.136,0.090,10.603,-1.31216,0.08861,-1.01826
175,5.833,-0.031,0.231,10.631,-1.39433,0.49662,-1.16208
176,5.867,0.102,0.175,10.553,-1.31815,1.03447,-0.96752
177,5.900,-0.059,0.094,10.681,-1.34053,-0.13574,-1.20931
178,5.933,0.005,0.080,10.475,-1.18369,-1.76197,-1.21179
179,5.967,-0.007,0.089,10.639,-1.36297,1.24331,-1.01025
180,6.000,-0.031,0.236,10.643,-1.24553,0.68104,-0.93563
181,6.033,0.058,0.122,10.585,-1.21078,-0.01900,-1.22974
182,6.067,0.023,0.240,10.620,-1.38104,0.21182,-1.13303
183,6.100,0.065,0.046,10.540,-1.22747,0.09017,-0.99809
184,6.133,0.007,0.089,10.632,-1.17669,0.78679,-1.18356
185,6.167,0.118,0.123,10.618,-1.10503,0.38901,-1.11663
186,6.200,0.088,0.145,10.568,-1.22399,-0.17257,-1.09084
187,6.233,0.030,0.109,10.561,-0.99877,0.74215,-1.02222
188,6.267,0.007,0.117,10.596,-1.31566,1.54114,-1.04107
189,6.300,0.012,0.128,10.454,-1.36133,-0.16908,-1.18887
190,6.333,0.063,0.118,10.638,-1.24680,-1.85497,-1.02546
191,6.367,-0.054,0.209,10.580,-1.35659,-0.65093,-1.14220
192,6.400,0.037,0.089,10.555,-1.12542,0.04072,-0.95277
193,6.433,0.033,0.190,10.613,-1.40525,-1.32728,-0.99153
194,6.467,0.055,0.091,10.522,-1.13907,0.22430,-1.11583
195,6.500,0.050,0.095,10.669,-1.19084,-0.85640,-1.10390
196,6.533,0.040,0.135,10.500,-1.37865,-0.10297,-1.01527
197,6.567,-0.077,0.126,10.623,-1.50900,-0.09654,-1.04933
198,6.600,0.042,0.099,10.653,-1.34664,0.10767,-0.94075
199,6.633,-0.007,0.126,10.582,-1.24295,0.03144,-0.97316
200,6.667,0.002,0.079,10.580,-1.21456,0.02341,-1.09189
201,6.700,0.032,0.140,10.474,-1.26280,-0.20824,-1.04736
202,6.733,-0.092,0.154,10.643,-1.21168,-0.78365,-1.12028
203,6.767,0.040,0.125,10.520,-1.13413,-0.17703,-1.05415
204,6.800,0.053,0.126,10.611,-1.21595,1.05409,-1.06533
205,6.833,0.127,0.029,10.561,-1.22504,-0.04657,-1.00691
206,6.867,0.017,0.135,10.600,-1.24325,0.05233,-1.10465
207,6.900,0.072,0.090,10.540,-1.09811,-0.79444,-1.15923
208,6.933,0.079,0.100,10.585,-1.40713,0.04109,-1.11379
209,6.967,0.082,0.097,10.554,-1.20358,0.05131,-0.94656
210,7.000,-0.067,0.119,10.566,-1.24309,-0.08828,-1.01204
211,7.033,-0.027,0.109,10.628,-1.43229,-0.02554,-1.17233
212,7.067,0.071,0.146,10.688,-1.39695,0.46621,-1.01855
213,7.100,-0.003,0.126,10.536,-1.24208,1.04860,-0.92476
214,7.133,-0.059,0.027,10.604,-1.23084,-0.00328,-1.12581
215,7.167,-0.033,0.241,10.643,-1.34280,-0.37898,-1.08326
216,7.200,0.011,0.133,10.619,-1.35663,-0.09156,-1.07964
217,7.233,0.046,0.150,10.656,-1.19664,-0.11774,-1.09566
218,7.267,0.032,0.138,10.655,-1.29625,0.17012,-1.10031
219,7.300,0.012,0.103,10.600,-1.29374,0.05051,-1.11554
220,7.333,0.026,0.110,10.545,-1.30706,1.74950,-0.85843
221,7.367,-0.093,0.081,10.686,-1.16356,-0.07815,-1.07522
222,7.400,-0.014,0.211,10.646,-1.27918,-0.10142,-1.05236
223,7.433,-0.133,0.103,10.628,-1.34969,0.10217,-1.06179
224,7.467,0.112,0.114,10.672,-1.40822,-1.51181,-1.07997
225,7.500,0.035,0.110,10.603,-1.19735,-0.07856,-1.12429
226,7.533,-0.089,0.129,10.650,-1.24896,-0.14909,-1.06142
227,7.567,0.002,0.115,10.594,-1.17957,-0.01594,-0.90476
228,7.600,-0.025,0.117,10.622,-1.22905,-0.07635,-1.01745
229,7.633,-0.013,0.071,10.452,-1.01599,0.08802,-1.01386
230,7.667,0.028,0.139,10.590,-1.23193,-0.07413,-0.96043
231,7.700,-0.011,0.112,10.653,-1.21149,0.08184,-1.06866
232,7.733,0.039,0.122,10.586,-1.24936,-0.25976,-1.12251
233,7.767,0.010,0.217,10.483,-1.21773,-0.12461,-0.91745
234,7.800,-0.000,0.174,10.631,-1.10037,-0.02288,-1.01631
235,7.833,0.040,0.139,10.522,-1.20462,0.16542,-0.93492
236,7.867,-0.015,0.118,10.617,-1.31657,1.44360,-0.89682
237,7.900,-0.082,0.143,10.643,-1.19846,-0.09492,-0.95748
238,7.933,-0.011,0.014,10.677,-1.34279,-0.08615,-1.05779
239,7.967,-0.011,0.150,10.572,-1.12226,0.00933,-1.05819
240,8.000,-0.017,0.106,10.638,-1.30752,-1.03006,-1.18216
241,8.033,0.007,0.073,10.534,-1.36132,0.00073,-1.09996
242,8.067,0.097,0.067,10.577,-1.30823,-0.08543,-0.95420
243,8.100,0.054,0.131,10.642,-1.20825,0.09811,-1.01420
244,8.133,0.056,0.020,10.654,-1.16753,0.15196,-1.07669
245,8.167,0.034,0.099,10.629,-1.35034,-1.35485,-0.93352
246,8.200,-0.011,0.118,10.621,-1.11667,-0.10792,-1.17564
247,8.233,-0.077,0.048,10.614,-1.16140,-0.24428,-0.91494
248,8.267,0.018,0.139,10.551,-1.26027,-0.12795,-1.08724
249,8.300,-0.010,0.121,10.629,-1.42373,-0.03123,-1.07744
250,8.333,-0.064,0.167,10.574,-1.19953,-0.02568,-0.93673
251,8.367,0.001,0.164,10.650,-1.24969,0.46226,-0.89095
252,8.400,0.042,0.137,10.555,-1.37841,-0.04468,-1.02945
253,8.433,0.026,0.158,10.577,-1.13122,-0.09489,-0.91091
254,8.467,0.005,0.111,10.586,-1.29008,1.51482,-0.88061
255,8.500,-0.002,0.115,10.624,-1.25081,0.18643,-1.10258
256,8.533,-0.015,0.023,10.598,-1.17012,-0.03962,-1.12792
257,8.567,0.016,0.140,10.520,-1.11707,-0.17258,-1.01095
258,8.600,-0.149,0.130,10.569,-1.36534,-0.01968,-1.13627
259,8.633,0.031,0.091,10.565,-0.97520,0.00118,-1.13562
260,8.667,0.080,0.092,10.632,-1.19294,-0.06879,-1.03635
261,8.700,0.072,0.216,10.507,-1.35662,0.00870,-1.06647
262,8.733,-0.016,0.120,10.566,-1.18857,-0.01855,-1.18466
263,8.767,-0.014,0.156,10.533,-1.24099,-0.19550,-0.94009
264,8.800,0.054,0.108,10.586,-1.17226,0.89593,-1.06215
265,8.833,0.014,0.276,10.562,-1.13519,1.76020,-0.90691
266,8.867,0.027,0.101,10.483,-1.19812,-0.05960,-1.17517
267,8.900,0.025,0.129,10.599,-1.33593,0.00324,-1.04252
268,8.933,0.008,0.137,10.659,-1.21740,-0.13779,-0.99523
269,8.967,-0.012,0.096,10.629,-1.17745,-0.09372,-1.14281
270,9.000,0.078,0.080,10.550,-1.29448,-0.14174,-1.07963
271,9.033,0.010,0.131,10.550,-1.29810,-0.11237,-1.15997
272,9.067,0.003,0.101,10.666,-1.11818,-0.08611,-1.03599
273,9.100,0.022,0.119,10.505,-1.35219,0.07856,-1.05886
274,9.133,0.052,0.071,10.566,-1.46600,0.10214,-1.06653
275,9.167,0.105,0.248,10.583,-1.07561,-0.06471,-1.04762
