frame_number,sync_timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
247,8.233,-0.895,9.480,-0.251,3.43746,3.81515,-12.73912
248,8.267,-1.014,10.170,-0.276,4.69838,0.44592,-2.07709
249,8.300,-0.122,10.103,-0.572,2.73647,-8.05488,4.92796
250,8.333,-0.624,9.728,-0.583,-2.23046,-3.69137,-0.03008
251,8.367,-0.944,11.601,-0.379,-11.86546,12.46340,0.49943
252,8.400,0.608,12.714,1.967,-21.74004,11.80926,15.80101
253,8.433,0.107,12.678,4.304,-6.41513,-28.30437,28.67128
254,8.467,-1.797,9.961,4.825,1.89972,-6.45402,12.03262
255,8.500,-1.079,10.050,3.930,-12.65468,23.72269,5.06670
256,8.533,-0.357,10.093,2.727,9.37377,9.61830,15.85617
257,8.567,-0.103,8.807,2.508,0.34682,-1.50568,11.92375
258,8.600,2.166,8.979,2.109,-15.05845,1.02791,-6.32526
259,8.633,1.473,9.546,1.798,-4.06340,-10.30751,-14.25342
260,8.667,0.244,9.355,1.516,11.00202,-9.51245,-11.63429
261,8.700,-0.409,8.645,1.439,13.35417,-4.94025,-3.14192
262,8.733,-0.370,8.987,1.095,2.87892,0.44233,-1.47682
263,8.767,-0.087,9.594,0.826,0.82938,2.02436,-1.38854
264,8.800,0.141,9.664,0.116,4.60583,-3.95327,2.05374
265,8.833,0.500,9.114,0.041,12.91480,-9.86545,9.33305
266,8.867,0.729,8.393,0.289,17.38027,-8.86776,12.56123
267,8.900,0.728,8.144,0.401,9.38605,-20.74791,9.75352
268,8.933,-0.748,10.879,0.505,-14.32713,-5.21141,-7.45957
269,8.967,-0.084,9.898,0.352,-3.32594,-6.90716,-9.32414
270,9.000,0.209,9.648,0.221,15.35420,-6.46543,2.03280
271,9.033,-1.782,12.108,0.390,-24.56249,18.30875,-25.90825
272,9.067,-0.182,14.388,4.416,-57.77717,44.04282,-33.74016
273,9.100,1.522,13.074,4.168,5.31411,17.17603,-15.11449
274,9.133,-0.030,10.242,4.543,15.20156,-8.37429,-3.40272
275,9.167,-0.043,9.697,3.654,-9.72887,-12.92161,-6.85816
276,9.200,0.064,10.025,2.207,-10.86172,-8.58001,-5.04492
277,9.233,-1.012,8.742,1.930,-9.23664,-15.32129,1.23636
278,9.267,-1.114,8.754,1.610,-18.86516,-9.80756,-0.77072
279,9.300,-0.335,9.509,1.567,-6.40706,-10.09559,0.27320
280,9.333,0.063,9.296,1.087,13.32989,-13.60520,-0.23735
281,9.367,-0.057,8.389,1.170,8.74569,-15.57703,1.39199
282,9.400,-0.547,8.347,0.788,-0.15687,-13.22456,1.49997
283,9.433,-0.656,8.977,0.435,-2.81601,-7.54043,-2.09105
284,9.467,-0.344,8.544,0.173,-0.30473,-2.00575,-3.13943
285,9.500,-0.408,7.894,0.322,-4.89734,6.45788,-6.69403
286,9.533,-0.972,8.835,-0.207,-5.39685,15.72343,-9.55560
287,9.567,-0.461,10.883,-0.163,-9.49678,17.82482,2.93283
288,9.600,0.381,10.012,-0.258,-3.11487,6.62966,5.30105
289,9.633,-0.911,10.034,-0.937,-1.59842,15.89669,-1.54881
290,9.667,-0.976,13.085,0.184,-27.07804,19.19543,15.97047
291,9.700,1.695,14.110,1.572,-19.23386,2.39147,30.15251
292,9.733,-0.326,12.706,2.471,-0.07647,-29.30462,14.78628
293,9.767,-2.665,10.061,3.379,-4.50910,-11.94308,-5.69439
294,9.800,-1.596,8.815,3.765,5.36966,20.27075,5.17127
295,9.833,-0.111,9.054,3.419,20.34068,22.80240,15.18242
296,9.867,0.578,9.440,2.668,6.31446,10.17143,16.55970
297,9.900,1.738,9.614,2.099,-3.41143,-2.07650,-4.84125
298,9.933,0.479,9.232,1.600,-10.93589,-1.33274,-12.91130
299,9.967,0.331,9.313,1.009,-8.81247,3.83742,-10.01977
300,10.000,-0.004,9.391,0.726,-0.88464,6.53437,-5.00994
301,10.033,-0.072,9.237,0.354,4.98921,5.89358,-5.08123
302,10.067,0.180,9.217,0.472,6.06173,1.50809,-2.13487
303,10.100,0.177,9.002,0.238,11.19228,-5.24450,2.65681
304,10.133,0.017,8.649,-0.167,12.15454,1.85698,7.18850
305,10.167,-0.011,8.159,-0.378,8.13125,4.61911,9.81809
306,10.200,0.255,8.941,0.002,-0.67304,2.21676,9.13791
307,10.233,-0.070,11.145,0.173,-9.97451,7.48400,-1.81661
